,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
124,BELGIUM - JUPILER PRO LEAGUE,2025-04-13,16:00,KV Mechelen,Leuven, CONFERENCE LEAGUE GROUP,1.73,3.7,4.5,1.33,3.25,2.5,1.5,1.04,13.0,1.2,4.33,1.63,2.15,1.67,2.1
125,BELGIUM - CHALLENGER PRO LEAGUE,2025-04-13,16:00,RFC Liege,Genk U23, ROUND 29,1.7,4.2,4.1,1.25,3.75,2.2,1.62,1.02,19.0,1.14,5.5,1.48,2.6,1.5,2.5
126,CROATIA - HNL,2025-04-13,16:00,Rijeka,Varazdin, ROUND 29,1.57,3.6,6.25,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.5,1.5,2.5,1.5
127,DENMARK - SUPERLIGA,2025-04-13,16:00,Aarhus,Midtjylland, CHAMPIONSHIP GROUP,2.1,3.4,3.4,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.7,2.05
128,EGYPT - PREMIER LEAGUE,2025-04-13,16:00,Al Masry,Petrojet, CHAMPIONSHIP GROUP,2.1,2.9,3.8,1.57,2.25,3.6,1.25,1.11,5.5,1.53,2.38,2.63,1.44,2.25,1.57
129,ESTONIA - MEISTRILIIGA,2025-04-13,16:00,Tammeka,Narva, ROUND 7,3.3,3.8,1.9,1.3,3.2,2.5,1.5,1.01,11.0,1.22,4.0,1.67,2.1,1.57,2.25
130,ICELAND - BESTA DEILD KARLA,2025-04-13,16:00,Vestri,Hafnarfjordur, ROUND 2,3.3,3.6,1.95,1.29,3.25,2.38,1.53,1.03,12.0,1.19,4.33,1.57,2.25,1.55,2.3
131,PORTUGAL - LIGA 3,2025-04-13,16:00,Trofense,Anadia, RELEGATION GROUP,1.91,3.2,3.8,1.44,2.6,3.0,1.33,1.05,8.0,1.36,2.9,2.1,1.65,1.91,1.8
132,SERBIA - SUPER LIGA,2025-04-13,16:00,TSC,Novi Pazar, CHAMPIONSHIP GROUP,1.7,3.6,4.33,1.3,3.2,2.5,1.5,1.01,1.01,1.22,4.0,1.67,2.1,1.66,2.05
133,SPAIN - LALIGA,2025-04-13,16:15,Alaves,Real Madrid, ROUND 31,5.25,4.1,1.62,1.33,3.25,2.5,1.5,1.04,13.0,1.22,4.33,1.73,2.1,1.75,2.0
134,SPAIN - LALIGA2,2025-04-13,16:15,Racing Santander,Castellon, ROUND 35,1.95,3.7,3.5,1.25,3.5,2.37,1.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5
135,BULGARIA - PARVA LIGA,2025-04-13,16:30,Levski Sofia,Cherno More, ROUND 29,1.62,3.4,6.25,1.57,2.25,3.75,1.25,1.11,6.5,1.5,2.5,2.5,1.5,2.5,1.5
136,GERMANY - 3. LIGA,2025-04-13,16:30,Dortmund II,Cottbus, ROUND 33,2.75,3.5,2.2,1.3,3.4,2.5,1.5,1.02,15.0,1.15,4.5,1.62,2.25,1.53,2.38
137,PORTUGAL - LIGA PORTUGAL,2025-04-13,16:30,Estrela,SC Farense, ROUND 29,2.7,3.0,2.75,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.6,1.44,2.1,1.67
138,PORTUGAL - LIGA PORTUGAL 2,2025-04-13,16:30,Oliveirense,FC Porto B, ROUND 29,2.6,3.3,2.45,1.36,3.0,2.75,1.4,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1
139,SWEDEN - ALLSVENSKAN,2025-04-13,16:30,GAIS,Degerfors, ROUND 3,1.9,3.5,4.0,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.07,1.69,1.95,1.8
140,SWEDEN - ALLSVENSKAN,2025-04-13,16:30,Sirius,Brommapojkarna, ROUND 3,2.1,3.4,3.3,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.85,2.0,1.7,2.05
141,SWITZERLAND - SUPER LEAGUE,2025-04-13,16:30,Luzern,Young Boys, ROUND 32,3.1,3.5,2.15,1.3,3.4,2.5,1.5,1.03,15.0,1.17,5.0,1.6,2.3,1.5,2.5
142,SWITZERLAND - SUPER LEAGUE,2025-04-13,16:30,Sion,Servette, ROUND 32,3.0,3.3,2.25,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1
143,NETHERLANDS - EREDIVISIE,2025-04-13,16:45,Willem II,Ajax, ROUND 29,7.0,5.25,1.36,1.33,3.25,2.5,1.5,1.03,15.0,1.22,4.0,1.7,2.1,2.05,1.7
144,NETHERLANDS - EERSTE DIVISIE,2025-04-13,16:45,Venlo,Helmond, ROUND 34,2.55,3.4,2.63,1.36,3.0,2.63,1.44,1.03,12.0,1.19,4.0,1.8,2.0,1.62,2.2
145,AUSTRIA - BUNDESLIGA,2025-04-13,17:00,SK Rapid,Austria Vienna, CHAMPIONSHIP GROUP,2.15,3.2,3.5,1.4,2.75,2.75,1.4,1.06,10.0,1.25,3.75,1.93,1.93,1.67,2.05
146,MOROCCO - BOTOLA PRO,2025-04-13,17:00,Hassania Agadir,Berkane, ROUND 26,4.0,3.1,1.85,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.6,1.48,2.25,1.57
147,UKRAINE - PREMIER LEAGUE,2025-04-13,17:00,FK Zorya Luhansk,Veres-Rivne, ROUND 24,2.38,3.0,2.9,1.43,2.63,3.0,1.33,1.07,7.0,1.38,2.8,2.25,1.57,1.91,1.8
148,FRANCE - LIGUE 1,2025-04-13,17:15,Angers,Montpellier, ROUND 29,1.91,3.5,4.0,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.75,1.93,1.97,1.75,2.0
149,FRANCE - LIGUE 1,2025-04-13,17:15,Le Havre,Rennes, ROUND 29,3.5,3.4,2.1,1.4,2.75,3.0,1.36,1.06,10.0,1.3,3.5,2.0,1.9,1.75,2.0
150,ITALY - SERIE B,2025-04-13,17:15,Mantova,Spezia, ROUND 33,3.9,3.6,1.85,1.37,2.75,2.75,1.37,1.05,11.0,1.25,3.75,1.85,1.95,1.8,1.95
151,ROMANIA - SUPERLIGA,2025-04-13,17:15,Unirea Slobozia,UTA Arad, RELEGATION GROUP,2.75,3.0,2.75,1.47,2.5,3.5,1.25,1.08,8.0,1.4,2.75,2.35,1.57,1.91,1.8
152,ENGLAND - PREMIER LEAGUE,2025-04-13,17:30,Newcastle,Manchester Utd, ROUND 32,1.65,4.2,4.75,1.3,3.4,2.5,1.5,1.04,13.0,1.2,4.5,1.62,2.15,1.67,2.1
153,GERMANY - BUNDESLIGA,2025-04-13,17:30,Eintracht Frankfurt,Heidenheim, ROUND 29,1.73,4.2,4.2,1.33,3.25,2.63,1.44,1.03,15.0,1.22,4.33,1.68,2.05,1.7,2.05
154,POLAND - EKSTRAKLASA,2025-04-13,17:30,Motor Lublin,Lech Poznan, ROUND 28,4.2,3.75,1.8,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.62,2.2,1.62,2.2
155,SLOVENIA - PRVA LIGA,2025-04-13,17:30,Celje,Mura, ROUND 30,1.35,4.5,7.0,1.29,3.3,2.38,1.53,1.03,13.0,1.17,4.5,1.57,2.25,1.73,2.0
156,ITALY - SERIE A,2025-04-13,18:00,Como,Torino, ROUND 32,1.91,3.5,4.1,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,1.95,1.8
157,DENMARK - SUPERLIGA,2025-04-13,18:00,Nordsjaelland,Randers FC, CHAMPIONSHIP GROUP,1.9,3.8,3.6,1.33,3.25,2.63,1.44,1.03,15.0,1.22,4.0,1.7,2.1,1.67,2.1
158,GREECE - SUPER LEAGUE,2025-04-13,18:00,Panathinaikos,PAOK, CHAMPIONSHIP GROUP,2.3,3.2,3.25,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.95
159,PERU - LIGA 1,2025-04-13,18:00,Sporting Cristal,Cusco, APERTURA,1.42,4.2,7.0,1.29,3.5,2.38,1.53,1.02,15.0,1.13,5.0,1.57,2.35,1.73,2.0
160,SERBIA - SUPER LIGA,2025-04-13,18:00,Vojvodina,Mladost, CHAMPIONSHIP GROUP,1.25,5.0,10.0,1.25,3.45,2.5,1.5,1.01,1.01,1.22,4.0,1.67,2.1,2.12,1.56
161,TURKEY - SUPER LIG,2025-04-13,18:00,Sivasspor,Fenerbahce, ROUND 31,7.5,4.75,1.38,1.29,3.5,2.38,1.53,1.03,17.0,1.17,5.0,1.57,2.35,1.8,1.91
162,TURKEY - SUPER LIG,2025-04-13,18:00,Trabzonspor,Rizespor, ROUND 31,1.75,3.6,4.33,1.3,3.4,2.38,1.53,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25
163,TURKEY - 1. LIG,2025-04-13,18:00,Ankaragucu,Boluspor, ROUND 34,1.9,3.4,3.5,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.4,1.95,1.8,1.83,1.83
164,TURKEY - 1. LIG,2025-04-13,18:00,Corum,Manisa FK, ROUND 34,1.75,3.4,3.9,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.8,1.95,1.73,2.0
165,SPAIN - LALIGA,2025-04-13,18:30,Betis,Villarreal, ROUND 31,2.3,3.3,3.2,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.33,1.73,2.1,1.57,2.25
166,BELGIUM - JUPILER PRO LEAGUE,2025-04-13,18:30,Club Brugge KV,Genk, CHAMPIONSHIP GROUP,1.75,3.8,4.2,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.62,2.2,1.62,2.2
167,CHILE - LIGA DE PRIMERA,2025-04-13,18:30,La Serena,Everton, ROUND 7,2.75,3.3,2.5,1.44,2.63,3.25,1.33,1.06,10.0,1.36,3.0,2.1,1.7,1.83,1.83
168,CZECH REPUBLIC - CHANCE LIGA,2025-04-13,18:30,Bohemians,Plzen, ROUND 29,4.1,3.6,1.75,1.36,3.0,2.63,1.44,1.04,12.0,1.25,3.75,1.83,2.03,1.75,2.0
169,CZECH REPUBLIC - CHANCE LIGA,2025-04-13,18:30,Hradec Kralove,Liberec, ROUND 29,2.2,3.3,3.0,1.44,2.63,3.25,1.33,1.06,10.0,1.36,3.0,2.1,1.7,1.95,1.8
170,GREECE - SUPER LEAGUE,2025-04-13,18:30,Aris,Atromitos, CONFERENCE LEAGUE GROUP,1.7,3.6,5.25,1.47,2.5,3.4,1.27,1.07,9.0,1.4,2.75,2.25,1.62,2.1,1.67
171,SPAIN - LALIGA2,2025-04-13,18:30,Eldense,Gijon, ROUND 35,2.2,2.9,3.6,1.5,2.37,3.5,1.25,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73
172,SPAIN - LALIGA2,2025-04-13,18:30,Mirandes,Dep. La Coruna, ROUND 35,2.0,3.0,4.33,1.5,2.37,3.75,1.22,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67
173,CROATIA - HNL,2025-04-13,18:45,Hajduk Split,Lok. Zagreb, ROUND 29,1.53,4.0,6.25,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.85,2.0,1.91,1.8
174,EGYPT - PREMIER LEAGUE,2025-04-13,19:00,Haras El Hodood,Zamalek, CHAMPIONSHIP GROUP,6.5,3.3,1.55,1.53,2.38,3.6,1.25,1.09,6.0,1.5,2.5,2.5,1.5,2.5,1.48
175,HUNGARY - OTP BANK LIGA,2025-04-13,19:00,Nyiregyhaza,Fehervar FC, ROUND 27,2.25,3.2,3.1,1.41,2.62,3.25,1.3,1.07,9.0,1.3,3.4,2.05,1.75,1.8,1.91
176,ICELAND - BESTA DEILD KARLA,2025-04-13,19:00,Afturelding,Vestmannaeyjar, ROUND 2,2.2,3.5,2.75,1.28,3.4,2.2,1.58,1.03,12.5,1.17,4.6,1.53,2.3,1.47,2.45
177,MOROCCO - BOTOLA PRO,2025-04-13,19:00,Union Touarga,FAR Rabat, ROUND 26,3.4,2.88,2.15,1.62,2.2,4.0,1.22,1.13,6.0,1.57,2.25,2.88,1.4,2.25,1.57
178,PORTUGAL - LIGA PORTUGAL,2025-04-13,19:00,Benfica,Arouca, ROUND 29,1.17,7.0,17.0,1.22,4.0,2.0,1.73,1.02,21.0,1.11,6.5,1.37,2.87,2.05,1.7
179,PORTUGAL - LIGA PORTUGAL,2025-04-13,19:00,Braga,AFS, ROUND 29,1.38,4.5,8.5,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.75,2.05,2.0,1.75
180,PORTUGAL - LIGA 3,2025-04-13,19:00,AD Fafe,Amarante, PROMOTION GROUP,1.73,3.4,4.5,1.48,2.5,3.2,1.3,1.07,7.0,1.4,2.7,2.25,1.57,2.1,1.65
181,BELGIUM - JUPILER PRO LEAGUE,2025-04-13,19:15,Dender,St. Liege, CONFERENCE LEAGUE GROUP,2.3,3.2,3.2,1.5,2.5,3.4,1.3,1.07,9.0,1.4,2.75,2.25,1.58,1.95,1.8
182,BELGIUM - CHALLENGER PRO LEAGUE,2025-04-13,19:15,Francs Borains,Anderlecht U23, ROUND 29,2.0,3.6,3.5,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.7,2.1,1.62,2.2
183,GERMANY - 3. LIGA,2025-04-13,19:30,Viktoria Koln,Arminia Bielefeld, ROUND 33,3.1,3.3,2.15,1.36,3.0,2.63,1.44,1.03,13.0,1.22,3.75,1.83,2.03,1.67,2.1
184,GREECE - SUPER LEAGUE,2025-04-13,20:00,Olympiacos Piraeus,AEK Athens FC, CHAMPIONSHIP GROUP,1.87,3.3,4.2,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.75
185,ROMANIA - SUPERLIGA,2025-04-13,20:00,Univ. Craiova,FCSB, CHAMPIONSHIP GROUP,2.7,3.1,2.63,1.41,2.62,3.25,1.3,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83
186,SERBIA - SUPER LIGA,2025-04-13,20:00,IMT Novi Beograd,Sp. Subotica, RELEGATION GROUP,1.75,3.4,4.33,1.4,2.75,3.0,1.33,1.01,1.01,1.3,3.25,1.91,1.8,1.87,1.74
187,URUGUAY - LIGA AUF URUGUAYA,2025-04-13,20:00,Boston River,Cerro Largo, APERTURA,2.5,3.1,2.8,1.53,2.38,3.75,1.25,1.08,8.0,1.44,2.63,2.4,1.53,2.0,1.73
188,PERU - LIGA 1,2025-04-13,20:15,Comerciantes Unidos,Sport Boys, APERTURA,2.25,3.2,3.2,1.44,2.63,3.25,1.33,1.05,9.0,1.33,3.0,2.15,1.67,1.83,1.83
189,POLAND - EKSTRAKLASA,2025-04-13,20:15,Legia,Jagiellonia, ROUND 28,1.8,3.8,4.1,1.3,3.4,2.38,1.53,1.03,15.0,1.18,4.5,1.58,2.25,1.57,2.25
190,SLOVENIA - PRVA LIGA,2025-04-13,20:15,Bravo,Maribor, ROUND 30,3.2,3.3,2.1,1.38,2.8,2.75,1.4,1.03,9.0,1.29,3.4,1.91,1.8,1.73,2.0
191,USA - MLS,2025-04-13,20:15,Sporting Kansas City,Portland Timbers,-,2.1,3.6,3.25,1.33,3.25,2.5,1.5,1.04,13.0,1.2,4.33,1.67,2.15,1.54,2.25
192,ARGENTINA - TORNEO BETANO,2025-04-13,20:30,Gimnasia L.P.,Estudiantes L.P., APERTURA,3.1,3.0,2.55,1.57,2.25,3.75,1.25,1.11,6.5,1.5,2.5,2.5,1.5,2.05,1.7
193,ARGENTINA - TORNEO BETANO,2025-04-13,20:30,Instituto,Dep. Riestra, APERTURA,1.95,3.1,4.5,1.62,2.2,4.0,1.22,1.11,6.5,1.53,2.38,2.7,1.44,2.38,1.53
194,FRANCE - LIGUE 1,2025-04-13,20:45,Auxerre,Lyon, ROUND 29,3.6,3.6,2.0,1.3,3.4,2.38,1.53,1.03,15.0,1.17,5.0,1.57,2.25,1.53,2.38
195,ITALY - SERIE A,2025-04-13,20:45,Lazio,AS Roma, ROUND 32,2.9,3.0,2.63,1.5,2.5,3.4,1.3,1.08,8.0,1.36,3.2,2.2,1.67,1.91,1.91
196,SPAIN - LALIGA,2025-04-13,21:00,Ath Bilbao,Rayo Vallecano, ROUND 31,1.8,3.4,5.25,1.5,2.5,3.4,1.3,1.05,7.5,1.37,3.0,2.3,1.62,2.05,1.7
197,BOLIVIA - DIVISION PROFESIONAL,2025-04-13,21:00,GV San Jose,The Strongest, ROUND 3,3.0,3.75,2.1,1.29,3.5,2.38,1.53,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5
198,BRAZIL - SERIE A BETANO,2025-04-13,21:00,Bahia,Mirassol, ROUND 3,1.53,4.0,6.5,1.4,2.75,3.0,1.36,1.06,9.5,1.3,3.5,2.03,1.87,2.0,1.75
199,BRAZIL - SERIE B,2025-04-13,21:00,Athletic Club,CRB, ROUND 2,1.95,3.2,4.2,1.5,2.5,3.5,1.29,1.08,7.5,1.4,2.75,2.3,1.6,2.0,1.73
200,BRAZIL - SERIE B,2025-04-13,21:00,Remo,America MG, ROUND 2,2.38,3.0,3.25,1.5,2.5,3.4,1.3,1.08,8.0,1.36,3.0,2.2,1.65,1.83,1.83
201,CANADA - CANADIAN PREMIER LEAGUE,2025-04-13,21:00,York Utd,HFX Wanderers,-,2.38,3.25,2.7,1.43,2.63,3.0,1.33,1.04,8.5,1.3,3.2,2.0,1.73,1.75,1.95
202,SPAIN - LALIGA2,2025-04-13,21:00,Almeria,FC Cartagena SAD, ROUND 35,1.2,6.25,15.0,1.25,3.5,2.25,1.54,1.03,17.0,1.17,5.0,1.53,2.4,2.2,1.62
203,ICELAND - BESTA DEILD KARLA,2025-04-13,21:15,Fram,Breidablik, ROUND 2,5.25,4.5,1.48,1.22,3.8,2.05,1.7,1.02,16.0,1.11,5.5,1.4,2.7,1.53,2.38
204,ICELAND - BESTA DEILD KARLA,2025-04-13,21:15,Vikingur Reykjavik,KA Akureyri, ROUND 2,1.35,4.75,7.0,1.2,4.0,1.91,1.8,1.01,19.0,1.09,6.0,1.33,3.0,1.57,2.25
205,PORTUGAL - LIGA PORTUGAL,2025-04-13,21:30,Moreirense,Rio Ave, ROUND 29,1.95,3.25,4.0,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.2,1.65,1.95,1.8
206,CHILE - LIGA DE PRIMERA,2025-04-13,22:00,U. De Chile,Colo Colo, ROUND 7,2.3,3.2,3.25,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.2,1.65,1.8,1.8
207,COLOMBIA - PRIMERA A,2025-04-13,22:00,Ind. Medellin,Deportes Tolima, APERTURA,1.45,4.0,6.5,1.43,2.63,3.0,1.33,1.05,8.0,1.38,2.8,2.1,1.65,2.38,1.53
208,BRAZIL - SERIE A BETANO,2025-04-13,22:30,Gremio,Flamengo RJ, ROUND 3,3.7,3.2,2.15,1.5,2.5,3.4,1.3,1.08,8.0,1.36,3.0,2.15,1.67,1.95,1.8
209,BRAZIL - SERIE A BETANO,2025-04-13,22:30,Sao Paulo,Cruzeiro, ROUND 3,2.0,3.1,4.33,1.57,2.25,3.75,1.25,1.11,6.5,1.5,2.63,2.5,1.5,2.1,1.67
210,PERU - LIGA 1,2025-04-13,22:30,AD Tarma,Binacional, APERTURA,1.48,4.2,7.0,1.3,3.4,2.5,1.5,1.04,13.0,1.18,4.5,1.58,2.25,1.73,2.0
211,URUGUAY - LIGA AUF URUGUAYA,2025-04-13,22:30,Nacional,Danubio, APERTURA,1.42,4.33,7.0,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.08,1.73,2.38,1.53
212,USA - MLS,2025-04-13,22:30,Chicago Fire,Inter Miami,-,2.75,3.6,2.32,1.29,3.5,2.25,1.57,1.02,17.0,1.11,5.5,1.53,2.4,1.41,2.62
213,COLOMBIA - PRIMERA B,2025-04-13,22:45,Jaguares de Cordoba,Cucuta, APERTURA,2.2,2.7,3.8,1.5,2.5,3.0,1.33,1.07,7.0,1.4,2.75,2.2,1.62,1.8,1.91
214,ARGENTINA - TORNEO BETANO,2025-04-13,23:00,Independiente,San Martin S.J., APERTURA,1.5,4.0,7.5,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.4,1.53,2.63,1.44
215,COSTA RICA - PRIMERA DIVISION,2025-04-13,23:00,Guanacasteca,Alajuelense, CLAUSURA,5.5,3.7,1.62,1.44,2.63,3.25,1.33,1.07,8.5,1.36,3.0,2.15,1.67,2.1,1.67
216,PARAGUAY - COPA DE PRIMERA,2025-04-13,23:00,Olimpia Asuncion,Ameliano, APERTURA,1.73,3.4,4.5,1.5,2.5,3.4,1.3,1.05,9.0,1.37,2.75,2.2,1.65,2.1,1.67
217,USA - USL CHAMPIONSHIP,2025-04-13,23:00,Birmingham,El Paso,-,2.17,3.35,2.83,1.3,3.15,2.54,1.4,1.02,11.0,1.25,3.35,1.8,1.84,1.67,2.0
218,VENEZUELA - LIGA FUTVE,2025-04-13,23:00,Carabobo,Anzoategui FC, APERTURA,1.8,3.1,4.5,1.53,2.38,3.3,1.29,1.09,6.0,1.48,2.5,2.4,1.5,2.2,1.62
